swap_id,from_slug,to_slug,from_capital,to_capital,n_positions,target_appears_at,source_appears_at,flip_position,initial_gap,best_gap,final_gap,gap_closure,control_stability_mean,control_stability_max,target_first_top1,target_first_top5,target_first_top10,target_max_prob,target_min_rank,target_final_rank,target_rank_improvement,source_final_rank,source_max_prob,target_logit_delta_0,source_logit_delta_0,baseline_gap,steered_gap_0,gap_closure_0,target_rank_improvement_0,flip_at_0,baseline_target_rank,baseline_source_rank,baseline_target_prob,baseline_source_prob
tennessee_memphis__to__iowa_cedar_rapids,tennessee_memphis,iowa_cedar_rapids,Nashville,Des Moines,11,4.0,,0.0,9.4375,9.4375,1.125,0.0,13.5772,28.1602,,4.0,0.0,0.15918,2,451,5,737,0.004822,-0.75,-16.5625,-6.375,9.4375,15.8125,174,True,181,3,0.000164,0.09668
tennessee_memphis__to__ohio_cleveland,tennessee_memphis,ohio_cleveland,Nashville,Columbus,11,,,0.0,9.125,11.0,3.0625,1.875,12.1063,25.0898,,2.0,2.0,0.052979,3,1220,213,6524,0.000668,-7.125,-19.625,-3.375,9.125,12.5,-184,True,32,3,0.003296,0.09668
tennessee_memphis__to__oregon_portland,tennessee_memphis,oregon_portland,Nashville,Salem,11,0.0,,0.0,14.5,14.5,-8.6875,0.0,16.4965,28.1484,0.0,0.0,0.0,0.742188,1,15094,0,1898,0.002258,5.625,-17.5,-8.625,14.5,23.125,517,True,518,3,1.7e-05,0.09668
tennessee_memphis__to__south_dakota_sioux_falls,tennessee_memphis,south_dakota_sioux_falls,Nashville,Pierre,11,,,0.0,8.0,8.0,-1.1875,0.0,14.2285,28.1328,,,,0.006622,19,927,0,583,0.000486,-1.6875,-18.9375,-9.25,8.0,17.25,688,True,707,3,9e-06,0.09668
tennessee_memphis__to__tennessee_memphis,tennessee_memphis,tennessee_memphis,Nashville,Nashville,11,,,,0.0,0.0,0.0,0.0,10.1123,25.6309,,3.0,3.0,0.125,3,13175,136306,13175,0.125,-23.8359,-23.8359,0.0,0.0,0.0,-136306,False,3,3,0.09668,0.09668
tennessee_memphis__to__vermont_burlington,tennessee_memphis,vermont_burlington,Nashville,Montpelier,11,,,0.0,16.5,16.5,-4.375,0.0,8.3816,22.0,,,,0.00095,96,2356,5797,373,0.054688,-9.3125,-33.0625,-7.25,16.5,23.75,-5618,True,275,3,6.9e-05,0.09668
tennessee_memphis__to__wyoming_casper,tennessee_memphis,wyoming_casper,Nashville,Cheyenne,11,2.0,,0.0,3.3125,10.75,3.8125,7.4375,12.901,25.1484,,6.0,2.0,0.071289,4,303,179,1693,0.000603,-3.6875,-14.75,-7.75,3.3125,11.0625,158,True,341,3,4.1e-05,0.09668
texas_dallas__to__arkansas_fayetteville,texas_dallas,arkansas_fayetteville,Austin,Little Rock,11,,6.0,0.0,5.0,5.0,-7.875,0.0,13.189,23.3984,,,0.0,0.010864,8,321,0,3,0.472656,-1.375,-12.875,-6.5,5.0,11.5,101,True,109,1,0.000456,0.302734
texas_dallas__to__california_oakland,texas_dallas,california_oakland,Austin,Sacramento,11,0.0,,0.0,8.4375,18.0703,0.4375,9.6328,15.8219,27.2188,0.0,0.0,0.0,0.240234,1,2250,0,2526,0.000139,0.0,-13.0625,-4.625,8.4375,13.0625,27,True,28,1,0.002975,0.302734
texas_dallas__to__colorado_colorado_springs,texas_dallas,colorado_colorado_springs,Austin,Denver,11,2.0,,1.0,-12.9375,18.7188,10.8125,31.6563,17.4461,31.3281,2.0,2.0,2.0,0.240234,1,130,216333,6239,0.025391,-26.0625,-18.75,-5.625,-12.9375,-7.3125,-216271,False,63,1,0.001091,0.302734
texas_dallas__to__connecticut_bridgeport,texas_dallas,connecticut_bridgeport,Austin,Hartford,11,2.0,,0.0,10.5,12.0625,0.75,1.5625,15.1465,26.1094,2.0,0.0,0.0,0.625,1,359,2,476,6e-05,3.25,-14.625,-7.375,10.5,17.875,159,True,162,1,0.00019,0.302734
texas_dallas__to__delaware_wilmington,texas_dallas,delaware_wilmington,Austin,Dover,11,,,0.0,8.0,8.0,-4.625,0.0,10.841,26.4805,,0.0,0.0,0.02002,5,26624,0,4753,0.00116,4.3125,-16.125,-12.4375,8.0,20.4375,1817,True,1822,1,1e-06,0.302734
texas_dallas__to__florida_miami,texas_dallas,florida_miami,Austin,Tallahassee,11,3.0,,0.0,7.3125,11.625,9.0625,4.3125,11.843,21.7656,3.0,3.0,3.0,0.554688,1,36,31,4074,0.001373,-3.125,-16.0625,-5.625,7.3125,12.9375,31,True,63,1,0.001091,0.302734
texas_dallas__to__georgia_savannah,texas_dallas,georgia_savannah,Austin,Atlanta,11,5.0,,1.0,-1.3125,21.7626,11.125,23.0751,12.8148,23.1875,,2.0,2.0,0.105469,2,10,25414,2127,0.00022,-16.375,-20.3125,-5.25,-1.3125,3.9375,-25367,False,49,1,0.001587,0.302734
texas_dallas__to__hawaii_hilo,texas_dallas,hawaii_hilo,Austin,Honolulu,11,,,0.0,3.0313,12.1719,7.875,9.140600000000001,7.5213,25.5586,,,,0.003006,22,22,2842,1581,9e-06,-11.1875,-21.9688,-7.75,3.0313,10.7813,-2672,True,192,1,0.000131,0.302734
texas_dallas__to__idaho_idaho_falls,texas_dallas,idaho_idaho_falls,Austin,Boise,11,,,2.0,-2.7656,14.2891,8.25,17.0547,13.5614,23.5957,,4.0,4.0,0.078125,2,73,57058,4647,1.8e-05,-17.8281,-22.3125,-7.25,-2.7656,4.4844,-56906,False,154,1,0.000216,0.302734
texas_dallas__to__illinois_chicago,texas_dallas,illinois_chicago,Austin,Springfield,11,0.0,,0.0,13.5,13.5,7.625,0.0,8.1766,17.875,0.0,0.0,0.0,0.621094,1,587,0,14286,2.3e-05,4.625,-16.625,-7.75,13.5,21.25,191,True,192,1,0.000131,0.302734
texas_dallas__to__indiana_fort_wayne,texas_dallas,indiana_fort_wayne,Austin,Indianapolis,11,,,0.0,14.75,17.1719,5.9375,2.421900000000001,13.4348,25.1094,2.0,2.0,2.0,0.064941,1,3468,36,31989,9.7e-05,-3.0,-24.875,-7.125,14.75,21.875,111,True,148,1,0.000244,0.302734
texas_dallas__to__iowa_cedar_rapids,texas_dallas,iowa_cedar_rapids,Austin,Des Moines,11,,,0.0,12.5625,12.5625,3.625,0.0,13.6803,25.8008,,,0.0,0.020508,10,5484,0,21735,0.002533,-0.625,-20.5625,-7.375,12.5625,19.9375,152,True,162,1,0.00019,0.302734
texas_dallas__to__kansas_wichita,texas_dallas,kansas_wichita,Austin,Topeka,11,,,0.0,3.0,15.6875,7.625,12.6875,10.1491,19.1562,,3.0,3.0,0.035645,5,88,164,4408,5.9e-05,-6.625,-16.75,-7.125,3.0,10.125,-21,True,148,1,0.000244,0.302734
texas_dallas__to__kentucky_louisville,texas_dallas,kentucky_louisville,Austin,Frankfort,11,,,0.0,10.25,10.25,-0.625,0.0,8.7551,22.6719,,0.0,0.0,0.112793,2,10964,0,8398,0.000698,2.625,-16.625,-9.0,10.25,19.25,363,True,365,1,3.7e-05,0.302734
texas_dallas__to__louisiana_new_orleans,texas_dallas,louisiana_new_orleans,Austin,Baton Rouge,11,0.0,,0.0,10.875,17.8569,1.8125,6.9818999999999996,14.4434,23.8672,,0.0,0.0,0.228516,2,466,0,1226,0.002533,0.625,-15.625,-5.375,10.875,16.25,52,True,54,1,0.001404,0.302734
texas_dallas__to__maine_portland,texas_dallas,maine_portland,Austin,Augusta,11,,,0.0,0.1875,2.25,-2.6875,2.0625,13.0955,26.9062,,,,0.016235,11,1984,62,664,0.105957,-1.625,-10.5625,-8.75,0.1875,8.9375,241,True,314,1,4.8e-05,0.302734
texas_dallas__to__maryland_baltimore,texas_dallas,maryland_baltimore,Austin,Annapolis,11,,,0.0,0.4375,5.25,3.1875,4.8125,9.1812,19.0781,,,,0.009155,16,4822,1501,16729,0.001595,-5.375,-14.4375,-8.625,0.4375,9.0625,-1229,True,288,1,5.4e-05,0.302734
texas_dallas__to__massachusetts_worcester,texas_dallas,massachusetts_worcester,Austin,Boston,11,,,0.0,4.8125,19.6406,13.75,14.8281,13.5199,23.6562,,2.0,2.0,0.066895,3,10,37,19668,4.2e-05,-1.75,-14.0625,-7.5,4.8125,12.3125,134,True,174,1,0.000168,0.302734
texas_dallas__to__michigan_detroit,texas_dallas,michigan_detroit,Austin,Lansing,11,5.0,,0.0,7.75,19.0361,4.1875,11.286100000000001,11.2672,24.125,5.0,5.0,5.0,0.326172,1,588,11,2863,1.4e-05,0.0,-16.5,-8.75,7.75,16.5,302,True,314,1,4.8e-05,0.302734
texas_dallas__to__minnesota_minneapolis,texas_dallas,minnesota_minneapolis,Austin,Saint Paul,11,0.0,,0.0,10.5,19.3359,4.25,8.835899999999999,11.2601,22.4062,,0.0,0.0,0.365234,2,1318,0,4168,0.000648,4.125,-14.5,-8.125,10.5,18.625,222,True,224,1,9e-05,0.302734
texas_dallas__to__mississippi_gulfport,texas_dallas,mississippi_gulfport,Austin,Jackson,11,,,0.0,11.5625,11.5625,-2.5,0.0,11.0648,22.0469,,0.0,0.0,0.032227,4,4537,0,933,0.024902,-0.375,-20.1875,-8.25,11.5625,19.8125,225,True,229,1,7.9e-05,0.302734
texas_dallas__to__missouri_kansas_city,texas_dallas,missouri_kansas_city,Austin,Jefferson City,11,,,0.0,7.75,7.75,0.25,0.0,12.1,21.5312,,0.0,0.0,0.049561,3,144,0,158,0.010376,-1.0,-15.0,-6.25,7.75,14.0,92,True,95,1,0.000584,0.302734
texas_dallas__to__montana_billings,texas_dallas,montana_billings,Austin,Helena,11,0.0,,0.0,11.75,11.75,5.3125,0.0,14.8314,27.2617,0.0,0.0,0.0,0.204102,1,822,0,6825,0.000108,-0.75,-19.5,-7.0,11.75,18.75,134,True,135,1,0.000277,0.302734
texas_dallas__to__nebraska_omaha,texas_dallas,nebraska_omaha,Austin,Lincoln,11,0.0,,0.0,16.8906,16.8906,6.6562,0.0,13.9226,25.5312,0.0,0.0,0.0,0.453125,1,682,0,10570,4e-06,-0.375,-23.6406,-6.375,16.8906,23.2656,102,True,103,1,0.000515,0.302734
texas_dallas__to__nevada_las_vegas,texas_dallas,nevada_las_vegas,Austin,Carson City,11,,,0.0,6.875,10.375,2.8125,3.5,13.2625,23.7812,,,0.0,0.024658,8,2629,0,8222,2.6e-05,2.5,-13.5,-9.125,6.875,16.0,393,True,401,1,3.3e-05,0.302734
texas_dallas__to__new_hampshire_manchester,texas_dallas,new_hampshire_manchester,Austin,Concord,11,,,0.0,0.1875,0.1875,-5.4375,0.0,11.6872,23.3125,,,,0.000479,162,6391,1067,323,0.001671,-1.375,-12.375,-10.8125,0.1875,11.0,-399,True,830,1,6e-06,0.302734
texas_dallas__to__new_jersey_newark,texas_dallas,new_jersey_newark,Austin,Trenton,11,,,0.0,5.375,5.375,-3.0,0.0,9.1779,23.0938,,,,0.001694,35,12110,889,2634,0.000157,-6.25,-19.25,-7.625,5.375,13.0,-740,True,184,1,0.000148,0.302734
texas_dallas__to__new_mexico_albuquerque,texas_dallas,new_mexico_albuquerque,Austin,Santa Fe,11,,,0.0,12.375,12.375,4.625,0.0,10.232,24.5508,,0.0,0.0,0.047607,4,333,0,7715,0.003876,-0.5,-19.25,-6.375,12.375,18.75,99,True,103,1,0.000515,0.302734
texas_dallas__to__new_york_new_york_city,texas_dallas,new_york_new_york_city,Austin,Albany,11,,,0.0,10.0625,10.0625,7.5781,0.0,23.7992,34.9375,,4.0,4.0,0.114258,2,147,235,83991,0.002686,-2.125,-19.1875,-7.0,10.0625,17.0625,-102,True,135,1,0.000277,0.302734
texas_dallas__to__north_carolina_charlotte,texas_dallas,north_carolina_charlotte,Austin,Raleigh,11,,,0.0,6.0,13.375,0.25,7.375,12.3074,23.7188,,9.0,2.0,0.062988,3,11651,36,13241,0.001305,0.125,-11.75,-5.875,6.0,11.875,39,True,78,1,0.000851,0.302734
texas_dallas__to__ohio_cleveland,texas_dallas,ohio_cleveland,Austin,Columbus,11,,,0.0,2.6875,15.8906,7.0,13.2031,15.0314,24.8125,,7.0,1.0,0.064453,4,52,828,2179,0.007812,-6.125,-14.6875,-5.875,2.6875,8.5625,-754,True,78,1,0.000851,0.302734
texas_dallas__to__oklahoma_tulsa,texas_dallas,oklahoma_tulsa,Austin,Oklahoma City,11,2.0,,1.0,-6.7656,23.6016,12.8125,30.3672,15.2332,25.8281,2.0,2.0,2.0,0.154297,1,8,156816,4192,0.001175,-24.2656,-20.875,-3.375,-6.7656,-3.3906,-156801,False,16,1,0.010376,0.302734
texas_dallas__to__oregon_portland,texas_dallas,oregon_portland,Austin,Salem,11,0.0,,0.0,10.6875,11.75,8.125,1.0625,15.4769,27.8203,0.0,0.0,0.0,0.617188,1,146,0,3374,0.000755,4.375,-14.6875,-8.375,10.6875,19.0625,251,True,252,1,7e-05,0.302734
texas_dallas__to__pennsylvania_philadelphia,texas_dallas,pennsylvania_philadelphia,Austin,Harrisburg,11,,,0.0,9.75,10.3125,-0.3125,0.5625,9.8684,22.3125,5.0,0.0,0.0,0.292969,1,65503,1,53282,1e-05,0.0,-15.375,-5.625,9.75,15.375,61,True,63,1,0.001091,0.302734
texas_dallas__to__rhode_island_warwick,texas_dallas,rhode_island_warwick,Austin,Providence,11,,,0.0,8.875,10.8125,6.0625,1.9375,15.8209,28.0469,,,,0.00885,17,1590,4,20342,0.000641,2.25,-16.625,-10.0,8.875,18.875,554,True,575,1,1.4e-05,0.302734
texas_dallas__to__south_carolina_charleston,texas_dallas,south_carolina_charleston,Austin,Columbia,11,0.0,,0.0,11.0,15.5059,14.125,4.5059000000000005,13.5311,23.2891,0.0,0.0,0.0,0.365234,1,32,0,10426,0.000607,4.125,-13.625,-6.75,11.0,17.75,120,True,121,1,0.000355,0.302734
texas_dallas__to__south_dakota_sioux_falls,texas_dallas,south_dakota_sioux_falls,Austin,Pierre,11,,,0.0,6.5625,6.5625,-2.75,0.0,11.8998,25.7031,,,,0.006012,25,311,4,56,0.012695,-3.875,-18.9375,-8.5,6.5625,15.0625,244,True,273,1,6.2e-05,0.302734
texas_dallas__to__tennessee_memphis,texas_dallas,tennessee_memphis,Austin,Nashville,11,,,1.0,-1.8125,10.625,2.4375,12.4375,15.3281,23.8438,,2.0,2.0,0.09668,2,750,2778,1571,0.006165,-8.625,-13.5625,-6.75,-1.8125,4.9375,-2659,False,121,1,0.000355,0.302734
texas_dallas__to__texas_dallas,texas_dallas,texas_dallas,Austin,Austin,11,,,,0.0,0.0,0.0,0.0,10.4389,27.3418,3.0,3.0,3.0,0.213867,1,1076,116689,1076,0.213867,-23.3906,-23.3906,0.0,0.0,0.0,-116689,False,1,1,0.302734,0.302734
texas_dallas__to__utah_provo,texas_dallas,utah_provo,Austin,Salt Lake City,11,,,0.0,10.125,10.125,-1.875,0.0,7.8635,17.375,,,,0.000261,164,102352,0,39772,1.1e-05,-4.3125,-20.6875,-6.25,10.125,16.375,-69,True,95,1,0.000584,0.302734
texas_dallas__to__vermont_burlington,texas_dallas,vermont_burlington,Austin,Montpelier,11,,,0.0,19.6562,19.6562,-10.5625,0.0,8.6623,23.3125,,,,0.00082,146,2211,11076,25,0.107422,-6.5313,-38.25,-12.0625,19.6562,31.7187,-9690,True,1532,1,2e-06,0.302734
texas_dallas__to__virginia_virginia_beach,texas_dallas,virginia_virginia_beach,Austin,Richmond,11,,,0.0,6.4375,16.5,8.875,10.0625,15.6652,30.3438,,,,0.011902,14,91,883,5396,0.000192,-6.6875,-18.25,-5.125,6.4375,11.5625,-854,True,43,1,0.001801,0.302734
texas_dallas__to__washington_seattle,texas_dallas,washington_seattle,Austin,Olympia,11,,,0.0,12.4375,12.4375,-0.375,0.0,11.1119,19.0625,,0.0,0.0,0.082031,2,327,0,261,0.00592,1.375,-18.0625,-7.0,12.4375,19.4375,133,True,135,1,0.000277,0.302734
texas_dallas__to__west_virginia_huntington,texas_dallas,west_virginia_huntington,Austin,Charleston,11,,,0.0,5.875,5.875,0.125,0.0,6.3573,15.1875,,,,0.007233,26,79281,0,83874,2e-05,4.375,-11.375,-9.875,5.875,15.75,529,True,555,1,1.6e-05,0.302734
texas_dallas__to__wisconsin_milwaukee,texas_dallas,wisconsin_milwaukee,Austin,Madison,11,3.0,,0.0,10.375,11.6562,11.6562,1.2812000000000001,11.2094,20.0938,3.0,3.0,3.0,0.209961,1,150,103,17331,0.000146,-2.125,-21.75,-9.25,10.375,19.625,315,True,419,1,2.9e-05,0.302734
texas_dallas__to__wyoming_casper,texas_dallas,wyoming_casper,Austin,Cheyenne,11,2.0,,0.0,5.0,10.6562,0.625,5.6562,13.4737,25.408,2.0,2.0,2.0,0.108887,1,252,135,342,0.001999,-4.1875,-17.1875,-8.0,5.0,13.0,78,True,214,1,0.000102,0.302734
utah_provo__to__alabama_birmingham,utah_provo,alabama_birmingham,Salt Lake City,Montgomery,11,0.0,,0.0,13.9375,16.4219,0.4375,2.484400000000001,10.3656,20.6562,0.0,0.0,0.0,0.113281,1,6721,0,8065,3.2e-05,4.625,-21.4375,-12.125,13.9375,26.0625,1906,True,1907,1,1e-06,0.261719
utah_provo__to__alaska_anchorage,utah_provo,alaska_anchorage,Salt Lake City,Juneau,11,,9.0,0.0,3.5313,3.5313,-9.625,0.0,12.2555,23.9487,,,,0.004333,26,6759,1571,126,0.103027,-3.8125,-18.8438,-11.5,3.5313,15.0313,-112,True,1485,1,3e-06,0.261719
utah_provo__to__arizona_tucson,utah_provo,arizona_tucson,Salt Lake City,Phoenix,11,,,0.0,2.6875,9.8398,4.75,7.1523,14.3883,26.9844,,,,0.005707,23,324,304,1998,0.000751,-4.4375,-14.625,-7.5,2.6875,10.1875,-136,True,191,1,0.000144,0.261719
utah_provo__to__arkansas_fayetteville,utah_provo,arkansas_fayetteville,Salt Lake City,Little Rock,11,,,0.0,7.4375,7.4375,2.125,0.0,16.2238,27.2812,,0.0,0.0,0.051758,2,945,0,3653,0.05127,0.0,-13.9375,-6.5,7.4375,13.9375,109,True,111,1,0.000393,0.261719
utah_provo__to__california_oakland,utah_provo,california_oakland,Salt Lake City,Sacramento,11,0.0,,0.0,9.4375,9.4375,3.5625,0.0,17.0465,28.2109,0.0,0.0,0.0,0.163086,1,1953,0,4587,0.000118,1.375,-14.1875,-6.125,9.4375,15.5625,82,True,83,1,0.000572,0.261719
utah_provo__to__colorado_colorado_springs,utah_provo,colorado_colorado_springs,Salt Lake City,Denver,11,5.0,,2.0,-11.0,8.9375,4.5625,19.9375,18.5976,31.3906,,5.0,2.0,0.118164,2,30,215609,307,0.091797,-25.4375,-20.4375,-6.0,-11.0,-5.0,-215534,False,77,1,0.000648,0.261719
utah_provo__to__connecticut_bridgeport,utah_provo,connecticut_bridgeport,Salt Lake City,Hartford,11,9.0,,0.0,10.75,12.1875,7.5625,1.4375,15.3334,26.5625,9.0,0.0,0.0,0.251953,1,14,4,1195,0.002808,3.0,-15.875,-8.125,10.75,18.875,248,True,253,1,7.7e-05,0.261719
utah_provo__to__delaware_wilmington,utah_provo,delaware_wilmington,Salt Lake City,Dover,11,,,0.0,6.3125,6.3125,-10.0312,0.0,19.1023,30.5625,,,,0.004852,20,21682,0,1729,0.015259,1.9375,-16.3125,-11.9375,6.3125,18.25,1746,True,1766,1,2e-06,0.261719
utah_provo__to__florida_miami,utah_provo,florida_miami,Salt Lake City,Tallahassee,11,,,0.0,4.3125,8.5,2.6875,4.1875,18.9971,28.9697,,2.0,2.0,0.112793,2,1993,97,3830,0.000881,-1.625,-14.4375,-8.5,4.3125,12.8125,209,True,308,1,5.3e-05,0.261719
utah_provo__to__georgia_savannah,utah_provo,georgia_savannah,Salt Lake City,Atlanta,11,5.0,,1.0,-4.8907,9.5625,7.4375,14.453199999999999,13.993,24.0938,,5.0,2.0,0.081055,4,10,50892,371,0.103027,-15.0469,-20.0312,-9.875,-4.8907,4.9843,-50229,False,667,1,1.3e-05,0.261719
utah_provo__to__hawaii_hilo,utah_provo,hawaii_hilo,Salt Lake City,Honolulu,11,1.0,,1.0,-0.2188,11.9375,7.75,12.1563,18.1,29.6719,,1.0,1.0,0.086426,3,10,5104,806,0.000368,-13.2188,-21.0,-8.0,-0.2188,7.7812,-4874,False,233,1,8.8e-05,0.261719
utah_provo__to__idaho_idaho_falls,utah_provo,idaho_idaho_falls,Salt Lake City,Boise,11,,5.0,,-9.9023,-0.375,-1.7188,9.5273,13.0943,29.418,,5.0,5.0,0.144531,2,1401,63784,483,0.269531,-21.2148,-16.1875,-4.875,-9.9023,-5.0273,-63745,False,41,1,0.001999,0.261719
utah_provo__to__illinois_chicago,utah_provo,illinois_chicago,Salt Lake City,Springfield,11,0.0,,0.0,15.0938,15.0938,4.5,0.0,11.2047,19.625,0.0,0.0,0.0,0.478516,1,1801,0,5383,4.6e-05,2.625,-18.8438,-6.375,15.0938,21.4688,103,True,104,1,0.000444,0.261719
utah_provo__to__indiana_fort_wayne,utah_provo,indiana_fort_wayne,Salt Lake City,Indianapolis,11,,,0.0,10.0,13.0938,4.5625,3.0938,12.0041,25.9736,,3.0,3.0,0.039551,4,112,69,1170,0.000889,-3.375,-21.75,-8.375,10.0,18.375,211,True,284,1,6e-05,0.261719
utah_provo__to__iowa_cedar_rapids,utah_provo,iowa_cedar_rapids,Salt Lake City,Des Moines,11,,,0.0,11.2812,11.2812,-1.25,0.0,14.0826,22.9429,,,0.0,0.033203,6,164,0,89,0.065918,-4.75,-20.0312,-4.0,11.2812,15.2812,12,True,18,1,0.004791,0.261719
utah_provo__to__kansas_wichita,utah_provo,kansas_wichita,Salt Lake City,Topeka,11,,,0.0,0.8125,3.125,-0.9375,2.3125,11.4555,23.1563,,,4.0,0.020264,7,69141,879,35005,0.008667,-6.5,-17.4375,-10.125,0.8125,10.9375,-159,True,727,1,1e-05,0.261719
utah_provo__to__kentucky_louisville,utah_provo,kentucky_louisville,Salt Lake City,Frankfort,11,,,0.0,11.9375,11.9375,-1.5,0.0,14.8965,23.8594,,0.0,0.0,0.069336,4,71223,0,27259,0.01062,4.25,-19.8125,-12.125,11.9375,24.0625,1903,True,1907,1,1e-06,0.261719
utah_provo__to__louisiana_new_orleans,utah_provo,louisiana_new_orleans,Salt Lake City,Baton Rouge,11,0.0,,0.0,13.3125,13.7031,4.25,0.39059999999999917,14.416,23.3203,0.0,0.0,0.0,0.251953,1,304,0,3193,0.00071,4.75,-17.4375,-8.875,13.3125,22.1875,419,True,420,1,3.6e-05,0.261719
utah_provo__to__maine_portland,utah_provo,maine_portland,Salt Lake City,Augusta,11,,2.0,1.0,-0.3125,1.5938,-5.5937,1.9063,11.7519,27.8906,,,,0.002365,53,6056,737,612,0.128906,-3.75,-13.1875,-9.75,-0.3125,9.4375,-177,False,613,1,1.5e-05,0.261719
utah_provo__to__maryland_baltimore,utah_provo,maryland_baltimore,Salt Lake City,Annapolis,11,,,0.0,6.5937,6.5937,-5.0625,0.0,11.4018,24.3516,,,,0.009705,18,5258,1758,566,0.002792,-3.1875,-20.6562,-10.875,6.5937,17.4687,-682,True,1094,1,5e-06,0.261719
utah_provo__to__massachusetts_worcester,utah_provo,massachusetts_worcester,Salt Lake City,Boston,11,,,0.0,4.5625,10.9375,5.5,6.375,14.6286,26.8613,,2.0,2.0,0.022461,5,10,235,263,0.001671,-4.6875,-15.875,-6.625,4.5625,11.1875,-118,True,122,1,0.000347,0.261719
utah_provo__to__michigan_detroit,utah_provo,michigan_detroit,Salt Lake City,Lansing,11,5.0,,0.0,7.375,13.6562,6.9063,6.2812,12.0289,24.9062,5.0,5.0,5.0,0.369141,1,479,24,6848,0.001236,-2.3125,-17.6875,-8.0,7.375,15.375,208,True,233,1,8.8e-05,0.261719
utah_provo__to__minnesota_minneapolis,utah_provo,minnesota_minneapolis,Salt Lake City,Saint Paul,11,0.0,,0.0,10.25,10.25,5.0,0.0,11.3781,22.3438,0.0,0.0,0.0,0.373047,1,1064,0,4453,0.000648,1.0,-14.5,-5.25,10.25,15.5,52,True,53,1,0.001373,0.261719
utah_provo__to__mississippi_gulfport,utah_provo,mississippi_gulfport,Salt Lake City,Jackson,11,,,0.0,15.375,15.375,-5.25,0.0,15.468,26.4844,,0.0,0.0,0.076172,2,6122,0,1711,0.02771,0.125,-23.125,-7.875,15.375,23.25,225,True,227,1,9.9e-05,0.261719
utah_provo__to__missouri_kansas_city,utah_provo,missouri_kansas_city,Salt Lake City,Jefferson City,11,,,0.0,9.375,9.375,-6.4375,0.0,10.5373,24.5781,,,,0.011658,14,7700,0,380,0.006714,0.75,-17.625,-9.0,9.375,18.375,420,True,434,1,3.2e-05,0.261719
utah_provo__to__montana_billings,utah_provo,montana_billings,Salt Lake City,Helena,11,,9.0,0.0,7.375,7.375,-7.6875,0.0,13.7435,25.9375,,0.0,0.0,0.094238,2,3803,0,165,0.101562,-0.625,-16.625,-8.625,7.375,16.0,357,True,359,1,4.7e-05,0.261719
utah_provo__to__nebraska_omaha,utah_provo,nebraska_omaha,Salt Lake City,Lincoln,11,0.0,,0.0,14.0938,14.0938,4.5,0.0,17.5141,27.7188,0.0,0.0,0.0,0.291016,1,1328,0,4076,0.001335,-1.0,-22.0938,-7.0,14.0938,21.0938,142,True,143,1,0.000238,0.261719
utah_provo__to__nevada_las_vegas,utah_provo,nevada_las_vegas,Salt Lake City,Carson City,11,,,0.0,9.625,9.625,-2.0,0.0,11.9758,22.0781,,,0.0,0.016968,9,1952,0,852,8.8e-05,1.0,-16.375,-7.75,9.625,17.375,211,True,220,1,0.000113,0.261719
utah_provo__to__new_hampshire_manchester,utah_provo,new_hampshire_manchester,Salt Lake City,Concord,11,,,0.0,1.5,4.7734,-7.8281,3.2733999999999996,9.699,28.0938,,,,0.000916,139,26757,2312,2833,0.011169,-5.0625,-14.9375,-8.375,1.5,9.875,-2167,True,284,1,6e-05,0.261719
utah_provo__to__new_jersey_newark,utah_provo,new_jersey_newark,Salt Lake City,Trenton,11,,,0.0,2.2187,2.2187,-6.2812,0.0,10.0682,24.4375,,,,0.00053,90,14285,3310,441,0.001411,-6.8125,-19.2812,-10.25,2.2187,12.4687,-2608,True,792,1,9e-06,0.261719
utah_provo__to__new_mexico_albuquerque,utah_provo,new_mexico_albuquerque,Salt Lake City,Santa Fe,11,,,0.0,9.3125,10.75,2.4375,1.4375,10.5566,25.4453,,0.0,0.0,0.056641,4,412,0,2249,0.033447,-0.5,-16.0625,-6.25,9.3125,15.5625,91,True,95,1,0.000504,0.261719
utah_provo__to__new_york_new_york_city,utah_provo,new_york_new_york_city,Salt Lake City,Albany,11,7.0,,0.0,10.0938,10.0938,6.0,0.0,26.6156,38.25,7.0,4.0,4.0,0.212891,1,152,207,1205,0.016113,0.0,-18.8438,-8.75,10.0938,18.8438,166,True,374,1,4.1e-05,0.261719
utah_provo__to__north_carolina_charlotte,utah_provo,north_carolina_charlotte,Salt Lake City,Raleigh,11,,,0.0,6.875,8.6875,4.9375,1.8125,12.0907,23.5,,3.0,3.0,0.146484,2,555,21,3813,0.000412,2.25,-12.0,-7.375,6.875,14.25,147,True,170,1,0.000164,0.261719
utah_provo__to__north_dakota_fargo,utah_provo,north_dakota_fargo,Salt Lake City,Bismarck,11,6.0,,0.0,10.375,15.6875,11.0625,5.3125,14.6083,23.0938,6.0,0.0,0.0,0.214844,1,9,1,2723,9.3e-05,6.6875,-17.0,-13.3125,10.375,23.6875,3157,True,3159,1,0.0,0.261719
utah_provo__to__ohio_cleveland,utah_provo,ohio_cleveland,Salt Lake City,Columbus,11,,,0.0,5.375,7.125,7.125,1.75,15.7625,25.0,,,,0.011719,12,76,1415,3939,0.002045,-3.5625,-18.1875,-9.25,5.375,14.625,-963,True,464,1,2.5e-05,0.261719
