domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
usa,virginia_virginia_beach,ohio_cleveland,0,7,3,0.061713,0.024335,0.0624994635581966,0.0285024642944335,7,3,0,,0,0,,,0,2.875,7.9375,3.5,3.8333,add_state,0,0,4.2812,36,11,0.061713,0.024335
usa,virginia_virginia_beach,oklahoma_tulsa,0,45,20,0.159829,0.117384,0.16114944219589022,0.1181067824363698,45,20,0,,0,0,,,1,4.75,4.125,-1.4375,-0.7708,add_state_city,0,0,21.9609,115,73,0.159829,0.117384
usa,virginia_virginia_beach,oregon_portland,0,18,9,0.106594,0.068109,0.10867461562156579,0.07181352376937811,18,9,0,,0,0,,,1,3.75,7.0,-1.0625,-0.625,add_state_capital,0,1,11.3125,75,42,0.106594,0.068109
usa,virginia_virginia_beach,pennsylvania_philadelphia,0,7,2,0.061713,0.022468,0.0624994635581966,0.0252777636051177,7,2,0,,0,0,,,1,9.9531,0.0,-3.875,-2.3854,add_state,0,1,12.1562,36,13,0.061713,0.022468
usa,virginia_virginia_beach,rhode_island_warwick,0,45,5,0.159829,0.043459,0.16114944219589022,0.0472309887409209,45,5,0,,0,0,,,1,3.125,0.0,-5.125,-4.7083,add_state_city,0,0,10.5,115,51,0.159829,0.043459
usa,virginia_virginia_beach,south_carolina_charleston,0,83,17,0.20471,0.097522,0.20538967847823694,0.0992006957530968,83,17,0,,0,0,,,1,0.9063,0.1563,-2.875,-2.4896,add_state_capital_city,0,1,10.5,154,71,0.20471,0.097522
usa,virginia_virginia_beach,south_dakota_sioux_falls,0,18,9,0.106594,0.062486,0.10867461562156579,0.0668562054634089,18,9,0,,0,0,,,1,0.625,1.4375,-4.25,-1.7917,add_state_capital,1,1,11.0,0,135,0.106594,0.062486
usa,virginia_virginia_beach,tennessee_memphis,0,18,9,0.106594,0.066425,0.10867461562156579,0.06785425543785048,18,9,0,,0,0,,,1,1.8125,3.25,-1.3125,-0.9687,add_state_capital,0,1,11.125,75,45,0.106594,0.066425
usa,virginia_virginia_beach,texas_dallas,0,18,13,0.106594,0.088835,0.10867461562156579,0.08942797780036871,18,13,0,,0,0,,,1,3.5,9.625,-0.9375,-0.4167,add_state_capital,0,1,9.8125,75,49,0.106594,0.088835
usa,virginia_virginia_beach,utah_provo,0,83,32,0.20471,0.126419,0.20538967847823694,0.12800604104995542,83,32,0,,0,0,,,1,5.1875,4.4375,0.375,1.6458,add_state_capital_city,0,1,17.4375,154,93,0.20471,0.126419
usa,virginia_virginia_beach,vermont_burlington,0,7,1,0.061713,0.008588,0.0624994635581966,0.0109395384788513,7,1,0,,0,0,,,0,-4.0,3.6562,-5.8125,-4.4375,add_state,0,0,14.2813,36,8,0.061713,0.008588
usa,virginia_virginia_beach,virginia_virginia_beach,1,4,0,0.044881,0.0,0.045177668333053304,0.0,4,0,0,,0,0,,,1,0.0,0.0,2.5,3.3333,add_capital,0,1,0.0,39,0,0.044881,0.0
usa,virginia_virginia_beach,washington_seattle,0,34,14,0.142996,0.111278,0.14422309398650962,0.11311852931976257,34,14,0,,0,0,,,1,11.125,0.0,2.5,2.7083,add_capital_city,0,0,15.8125,118,59,0.142996,0.111278
usa,virginia_virginia_beach,west_virginia_huntington,0,83,20,0.20471,0.112779,0.20538967847823694,0.11321622133254902,83,20,0,,0,0,,,1,3.875,0.0,-0.5625,-0.1146,add_state_capital_city,0,1,10.5,154,97,0.20471,0.112779
usa,virginia_virginia_beach,wisconsin_milwaukee,0,7,4,0.061713,0.036338,0.0624994635581966,0.038552105426788094,7,4,0,,0,0,,,0,5.3125,0.0,2.0,3.3333,add_state,0,0,11.1719,36,17,0.061713,0.036338
usa,virginia_virginia_beach,wyoming_casper,0,18,15,0.106594,0.085065,0.10867461562156579,0.0874622166156763,18,15,0,,0,0,,,1,6.1875,0.0,0.375,1.4167,add_state_capital,0,1,13.5,75,58,0.106594,0.085065
usa,washington_seattle,alabama_birmingham,0,6,5,0.063193,0.043793,0.0722551047801969,0.046468943357467304,6,5,0,,0,0,,,1,0.25,2.125,-2.75,-2.1875,add_state_capital,0,0,22.4375,33,36,0.063193,0.043793
usa,washington_seattle,alaska_anchorage,0,1,4,0.004824,0.038122,0.0201424956321716,0.0404727160930631,1,4,0,,0,0,,,1,4.5,0.0,2.5,2.9167,add_state,0,0,15.1563,5,17,0.004824,0.038122
usa,washington_seattle,arizona_tucson,0,1,5,0.004824,0.049031,0.0201424956321716,0.0531741380691526,1,5,0,,0,0,,,0,7.8125,9.8125,-1.6875,-1.125,add_state,0,1,32.125,5,16,0.004824,0.049031
usa,washington_seattle,arkansas_fayetteville,0,15,15,0.116102,0.088696,0.11680439114570547,0.09237149357795632,15,15,0,,0,0,,,1,-0.625,3.75,-2.25,-1.625,add_state_capital_city,0,1,14.8125,64,69,0.116102,0.088696
usa,washington_seattle,california_oakland,0,6,10,0.063193,0.069181,0.0722551047801969,0.0726096034049982,6,10,0,,0,0,,,1,-0.25,2.375,-0.25,0.0833,add_state_capital,0,1,21.3438,33,37,0.063193,0.069181
usa,washington_seattle,colorado_colorado_springs,0,14,45,0.111278,0.161375,0.11311852931976257,0.1623952984809854,14,45,0,,0,0,,,1,-2.0,3.8438,-3.75,-2.7917,add_capital_city,0,1,23.9766,59,128,0.111278,0.161375
usa,washington_seattle,connecticut_bridgeport,0,15,22,0.116102,0.107643,0.11680439114570547,0.1101445853710166,15,22,0,,0,0,,,1,2.25,0.0,-3.25,-2.25,add_state_capital_city,0,1,28.1875,64,79,0.116102,0.107643
usa,washington_seattle,delaware_wilmington,0,1,2,0.004824,0.011477,0.0201424956321716,0.0199696123600005,1,2,0,,0,0,,,0,-1.5,0.0,-7.1875,-5.8542,add_state,0,0,16.0938,5,11,0.004824,0.011477
usa,washington_seattle,florida_miami,0,15,21,0.116102,0.11374,0.11680439114570547,0.1156351566314687,15,21,0,,0,0,,,1,-0.5,1.75,-0.125,0.3542,add_state_capital_city,0,1,22.6201,64,66,0.116102,0.11374
usa,washington_seattle,georgia_savannah,0,14,13,0.111278,0.086689,0.11311852931976257,0.0914794802665705,14,13,0,,0,0,,,1,-2.0,4.875,-0.375,-0.2083,add_capital_city,0,1,14.0,59,63,0.111278,0.086689
usa,washington_seattle,hawaii_hilo,0,15,27,0.116102,0.128488,0.11680439114570547,0.1302779316902146,15,27,0,,0,0,,,1,3.4375,0.0,-0.375,-0.25,add_state_capital_city,0,1,16.9844,64,85,0.116102,0.128488
usa,washington_seattle,idaho_idaho_falls,0,5,58,0.057734,0.170058,0.06254339218139629,0.17096129059791296,5,58,0,,0,0,,,1,-1.0156,3.7969,-4.0625,-3.6042,add_state_city,0,1,23.4375,36,125,0.057734,0.170058
usa,washington_seattle,illinois_chicago,0,6,10,0.063193,0.065123,0.0722551047801969,0.06984955072402908,6,10,0,,0,0,,,1,-1.0,3.75,-3.125,-2.5417,add_state_capital,0,1,13.7187,33,42,0.063193,0.065123
usa,washington_seattle,indiana_fort_wayne,0,14,43,0.111278,0.14237,0.11311852931976257,0.14348620176315105,14,43,0,,0,0,,,1,1.8125,0.0,-4.25,-3.5,add_capital_city,0,0,10.75,59,157,0.111278,0.14237
usa,washington_seattle,iowa_cedar_rapids,0,1,2,0.004824,0.022024,0.0201424956321716,0.023174256086349397,1,2,0,,0,0,,,1,15.9561,0.0,4.8125,6.0625,add_state,0,1,17.1562,5,10,0.004824,0.022024
usa,washington_seattle,kansas_wichita,0,6,13,0.063193,0.086975,0.0722551047801969,0.0885746479034418,6,13,0,,0,0,,,1,1.0,0.0,-2.25,-1.7917,add_state_capital,0,1,12.6719,33,63,0.063193,0.086975
usa,washington_seattle,kentucky_louisville,0,5,11,0.058369,0.062804,0.06254339218139629,0.0660930871963495,5,11,0,,0,0,,,1,2.5,0.0,-0.25,0.1667,add_capital,0,1,20.8906,28,37,0.058369,0.062804
usa,washington_seattle,louisiana_new_orleans,0,15,24,0.116102,0.126892,0.11680439114570547,0.1293334066867817,15,24,0,,0,0,,,1,1.5,0.0,-2.0,-1.8333,add_state_capital_city,0,1,19.6797,64,94,0.116102,0.126892
usa,washington_seattle,maine_portland,0,5,5,0.058369,0.045359,0.06254339218139629,0.0458011031150815,5,5,0,,0,0,,,1,-1.0,0.0,-4.0,-3.25,add_capital,0,0,9.8281,28,31,0.058369,0.045359
usa,washington_seattle,maryland_baltimore,0,6,11,0.063193,0.079744,0.0722551047801969,0.08178156614303542,6,11,0,,0,0,,,1,1.125,4.875,-2.875,-2.375,add_state_capital,0,1,8.25,33,50,0.063193,0.079744
usa,washington_seattle,massachusetts_worcester,0,15,14,0.116102,0.08764,0.11680439114570547,0.0913462340831748,15,14,0,,0,0,,,1,-1.875,4.875,-0.25,-0.0417,add_state_capital_city,0,1,20.7695,64,70,0.116102,0.08764
usa,washington_seattle,michigan_detroit,0,1,3,0.004824,0.037074,0.0201424956321716,0.0378794670104979,1,3,0,,0,0,,,0,2.875,0.0,-1.5,-0.75,add_state,0,1,22.4844,5,12,0.004824,0.037074
usa,washington_seattle,minnesota_minneapolis,0,6,15,0.063193,0.096128,0.0722551047801969,0.09840816259384082,6,15,0,,0,0,,,1,0.625,6.3125,0.125,0.4375,add_state_capital,0,1,23.625,33,55,0.063193,0.096128
usa,washington_seattle,mississippi_gulfport,0,5,5,0.058369,0.036239,0.06254339218139629,0.040696829557418594,5,5,0,,0,0,,,1,1.5625,10.9375,-2.875,-1.875,add_capital,0,1,19.125,28,29,0.058369,0.036239
usa,washington_seattle,missouri_kansas_city,0,14,17,0.111278,0.095731,0.11311852931976257,0.0973494052886954,14,17,0,,0,0,,,1,6.5,9.875,4.75,5.5,add_capital_city,0,0,17.7031,59,61,0.111278,0.095731
usa,washington_seattle,montana_billings,0,5,7,0.057734,0.057266,0.06254339218139629,0.0617185235023495,5,7,0,,0,0,,,1,1.5,0.0,-0.875,-0.375,add_state_city,0,1,17.3906,36,55,0.057734,0.057266
usa,washington_seattle,nebraska_omaha,0,6,18,0.063193,0.100701,0.0722551047801969,0.10109111666679309,6,18,0,,0,0,,,1,0.0,2.25,-3.25,-1.375,add_state_capital,0,1,15.875,33,62,0.063193,0.100701
usa,washington_seattle,nevada_las_vegas,0,1,3,0.004824,0.026715,0.0201424956321716,0.029588401317596304,1,3,0,,0,0,,,0,4.25,0.0,-1.25,-0.625,add_state,0,0,19.0,5,14,0.004824,0.026715
usa,washington_seattle,new_hampshire_manchester,0,14,7,0.111278,0.054429,0.11311852931976257,0.05623850226402239,14,7,0,,0,0,,,1,-3.5,0.0,-5.625,-4.875,add_capital_city,0,0,10.0625,59,50,0.111278,0.054429
usa,washington_seattle,new_jersey_newark,0,15,18,0.116102,0.111931,0.11680439114570547,0.11242237687110809,15,18,0,,0,0,,,1,1.875,0.0,-1.0,-0.4583,add_state_capital_city,0,1,27.0938,64,87,0.116102,0.111931
usa,washington_seattle,new_mexico_albuquerque,0,5,8,0.058369,0.067149,0.06254339218139629,0.0716367959976192,5,8,0,,0,0,,,1,1.125,6.875,-1.625,-0.8958,add_capital,0,1,14.875,28,38,0.058369,0.067149
usa,washington_seattle,new_york_new_york_city,0,5,6,0.058369,0.042818,0.06254339218139629,0.0472781360149381,5,6,0,,0,0,,,1,4.625,0.0,1.125,1.5833,add_capital,0,1,16.5,28,28,0.058369,0.042818
usa,washington_seattle,north_carolina_charlotte,0,5,8,0.058369,0.058635,0.06254339218139629,0.0613159537315364,5,8,0,,0,0,,,1,1.75,0.0,-1.125,-0.25,add_capital,0,0,18.2188,28,35,0.058369,0.058635
usa,washington_seattle,north_dakota_fargo,0,1,4,0.004824,0.031885,0.0201424956321716,0.0374910831451414,1,4,0,,0,0,,,1,3.875,0.0,2.625,3.1667,add_state,0,1,15.875,5,17,0.004824,0.031885
usa,washington_seattle,ohio_cleveland,0,1,3,0.004824,0.024335,0.0201424956321716,0.0285024642944335,1,3,0,,0,0,,,0,2.4375,5.625,0.375,0.6458,add_state,0,1,10.25,5,11,0.004824,0.024335
usa,washington_seattle,oklahoma_tulsa,0,14,20,0.111278,0.117384,0.11311852931976257,0.1181067824363698,14,20,0,,0,0,,,1,0.875,5.375,-0.125,0.5,add_capital_city,0,0,23.625,59,73,0.111278,0.117384
usa,washington_seattle,oregon_portland,0,5,6,0.058369,0.048414,0.06254339218139629,0.05290740728378251,5,6,0,,0,0,,,1,-1.25,6.1875,-2.125,-1.9583,add_capital,0,1,9.9375,28,33,0.058369,0.048414
usa,washington_seattle,pennsylvania_philadelphia,0,5,7,0.057734,0.059115,0.06254339218139629,0.0610956549644466,5,7,0,1,1,1,1.414213,7,1,3.375,0.0,0.0,1.0,add_state_city,0,1,26.2812,36,35,0.057734,0.059115
usa,washington_seattle,rhode_island_warwick,0,1,2,0.004824,0.014348,0.0201424956321716,0.019751131534576402,1,2,0,,0,0,,,0,4.0313,6.5938,-2.125,-1.9167,add_state,0,1,24.7031,5,14,0.004824,0.014348
usa,washington_seattle,south_carolina_charleston,0,15,17,0.116102,0.097522,0.11680439114570547,0.0992006957530968,15,17,0,,0,0,,,1,2.375,2.75,1.875,2.4583,add_state_capital_city,0,1,17.9688,64,71,0.116102,0.097522
usa,washington_seattle,south_dakota_sioux_falls,0,14,25,0.111278,0.115301,0.11311852931976257,0.11749520897865151,14,25,0,,0,0,,,1,-0.625,5.0,-3.0,-1.0833,add_capital_city,0,0,5.6875,59,124,0.111278,0.115301
usa,washington_seattle,tennessee_memphis,0,1,3,0.004824,0.027131,0.0201424956321716,0.0274381339550017,1,3,0,,0,0,,,1,-1.0,1.375,-2.875,-2.75,add_state,0,1,31.1875,5,13,0.004824,0.027131
usa,washington_seattle,texas_dallas,0,5,8,0.057734,0.060374,0.06254339218139629,0.0619714260101315,5,8,0,,0,0,,,1,0.1875,6.0,-1.25,-1.0833,add_state_city,0,0,15.9609,36,32,0.057734,0.060374
usa,washington_seattle,utah_provo,0,15,32,0.116102,0.126419,0.11680439114570547,0.12800604104995542,15,32,0,,0,0,,,1,-2.625,0.0,-1.875,-1.6667,add_state_capital_city,0,1,24.1562,64,93,0.116102,0.126419
usa,washington_seattle,vermont_burlington,0,6,2,0.063193,0.013367,0.0722551047801969,0.0208872556686401,6,2,0,,0,0,,,0,2.875,4.8125,-1.75,-1.6667,add_state_capital,0,0,13.3906,33,11,0.063193,0.013367
usa,washington_seattle,virginia_virginia_beach,0,5,45,0.057734,0.159829,0.06254339218139629,0.16114944219589022,5,45,0,,0,0,,,1,-0.75,0.0,-3.125,-2.75,add_state_city,0,0,15.2188,36,115,0.057734,0.159829
usa,washington_seattle,washington_seattle,1,1,0,0.004824,0.0,0.0201424956321716,0.0,1,0,0,,0,0,,,1,0.0,0.0,3.5,3.625,add_state,0,1,0.0,5,0,0.004824,0.0
usa,washington_seattle,west_virginia_huntington,0,1,3,0.004824,0.01979,0.0201424956321716,0.0283437371253966,1,3,0,,0,0,,,0,5.8438,8.7813,-3.125,-2.7083,add_state,0,1,22.4062,5,13,0.004824,0.01979
usa,washington_seattle,wisconsin_milwaukee,0,1,4,0.004824,0.036338,0.0201424956321716,0.038552105426788094,1,4,0,,0,0,,,0,9.0,0.0,2.375,3.0833,add_state,0,1,29.125,5,17,0.004824,0.036338
usa,washington_seattle,wyoming_casper,0,15,28,0.116102,0.122263,0.11680439114570547,0.12423130869865288,15,28,0,,0,0,,,1,6.125,0.0,1.125,1.9167,add_state_capital_city,0,1,24.8125,64,99,0.116102,0.122263
usa,west_virginia_huntington,alabama_birmingham,0,3,2,0.01979,0.015212,0.0283437371253966,0.019677132368087602,3,2,0,,0,0,,,1,1.3125,4.8965,-2.75,-1.25,add_state,0,0,16.0312,13,10,0.01979,0.015212
usa,west_virginia_huntington,alaska_anchorage,0,8,12,0.063296,0.081949,0.0638769567012783,0.08247044682502691,8,12,0,,0,0,,,1,8.375,0.0,0.5,1.4167,add_state_capital,0,0,9.0,40,50,0.063296,0.081949
usa,west_virginia_huntington,arizona_tucson,0,3,5,0.01979,0.049031,0.0283437371253966,0.0531741380691526,3,5,0,,0,0,,,0,1.6875,0.0,-3.4375,-3.1875,add_state,0,1,19.2656,13,16,0.01979,0.049031
usa,west_virginia_huntington,arkansas_fayetteville,0,14,12,0.092989,0.079819,0.0936631560325615,0.08001402020454342,14,12,0,,0,0,,,1,-0.5625,4.1875,-2.125,-1.4167,add_capital_city,0,1,18.0313,84,60,0.092989,0.079819
usa,west_virginia_huntington,california_oakland,0,8,10,0.063296,0.069181,0.0638769567012783,0.0726096034049982,8,10,0,,0,0,,,1,1.8672,0.8672,-5.4609,-5.4036,add_state_capital,0,1,18.7188,40,37,0.063296,0.069181
usa,west_virginia_huntington,colorado_colorado_springs,0,20,96,0.112779,0.219939,0.11321622133254902,0.22073352336883065,20,96,0,,0,0,,,1,-1.0,3.5938,-2.25,-1.9583,add_state_capital_city,0,1,16.2344,97,163,0.112779,0.219939
usa,west_virginia_huntington,connecticut_bridgeport,0,20,22,0.112779,0.107643,0.11321622133254902,0.1101445853710166,20,22,0,,0,0,,,1,2.5,0.0,-2.5,-1.7083,add_state_capital_city,0,1,18.2187,97,79,0.112779,0.107643
usa,west_virginia_huntington,delaware_wilmington,0,3,2,0.01979,0.011477,0.0283437371253966,0.0199696123600005,3,2,0,,0,0,,,0,-1.5625,0.0,-2.8125,-2.3958,add_state,0,0,21.5,13,11,0.01979,0.011477
usa,west_virginia_huntington,florida_miami,0,20,21,0.112779,0.11374,0.11321622133254902,0.1156351566314687,20,21,0,,0,0,,,1,5.0,0.0,0.0,0.5833,add_state_capital_city,0,1,13.9375,97,66,0.112779,0.11374
usa,west_virginia_huntington,georgia_savannah,0,5,8,0.043507,0.059224,0.043784916400909195,0.065446317195892,5,8,0,,0,0,,,1,7.9453,7.6328,-4.0625,-3.5417,add_capital,0,1,11.1875,27,31,0.043507,0.059224
usa,west_virginia_huntington,hawaii_hilo,0,3,5,0.01979,0.046113,0.0283437371253966,0.0506978034973141,3,5,0,,0,0,,,1,10.625,0.0,0.0,1.5833,add_state,0,1,21.8164,13,12,0.01979,0.046113
usa,west_virginia_huntington,idaho_idaho_falls,0,8,20,0.063296,0.106154,0.0638769567012783,0.10615447163581762,8,20,0,,0,0,,,1,1.25,0.0,-2.75,-2.125,add_state_capital,0,1,11.0,40,81,0.063296,0.106154
usa,west_virginia_huntington,illinois_chicago,0,8,10,0.063296,0.065123,0.0638769567012783,0.06984955072402908,8,10,0,,0,0,,,1,4.0938,0.0,-2.25,-1.75,add_state_capital,0,1,14.0,40,42,0.063296,0.065123
usa,west_virginia_huntington,indiana_fort_wayne,0,8,18,0.063296,0.093249,0.0638769567012783,0.09352511167526162,8,18,0,,0,0,,,1,2.1875,0.0,-1.75,-1.0417,add_state_capital,0,1,21.8438,40,74,0.063296,0.093249
usa,west_virginia_huntington,iowa_cedar_rapids,0,3,2,0.01979,0.022024,0.0283437371253966,0.023174256086349397,3,2,0,,0,0,,,1,15.5312,0.0,2.5312,4.4244,add_state,0,1,21.25,13,10,0.01979,0.022024
usa,west_virginia_huntington,kansas_wichita,0,8,13,0.063296,0.086975,0.0638769567012783,0.0885746479034418,8,13,0,,0,0,,,1,4.375,0.0,-2.0,-1.5,add_state_capital,0,0,16.7188,40,63,0.063296,0.086975
usa,west_virginia_huntington,kentucky_louisville,0,5,11,0.043507,0.062804,0.043784916400909195,0.0660930871963495,5,11,0,,0,0,,,1,6.9375,0.0,-1.125,-0.75,add_capital,0,1,9.75,27,37,0.043507,0.062804
usa,west_virginia_huntington,louisiana_new_orleans,0,8,12,0.063296,0.089234,0.0638769567012783,0.09012401103973329,8,12,0,,0,0,,,1,3.375,0.0,-2.9375,-2.3125,add_state_capital,0,1,14.5938,40,49,0.063296,0.089234
usa,west_virginia_huntington,maine_portland,0,3,2,0.01979,0.013432,0.0283437371253966,0.0203711092472076,3,2,0,,0,0,,,0,2.0625,0.0,-2.1875,-1.8542,add_state,0,0,10.0157,13,10,0.01979,0.013432
usa,west_virginia_huntington,maryland_baltimore,0,14,16,0.092989,0.102851,0.0936631560325615,0.10306024551391543,14,16,0,,0,0,,,1,6.875,0.0,-4.0625,-2.75,add_capital_city,0,1,9.375,84,70,0.092989,0.102851
usa,west_virginia_huntington,massachusetts_worcester,0,20,14,0.112779,0.08764,0.11321622133254902,0.0913462340831748,20,14,0,,0,0,,,1,-1.5,1.6875,-2.75,-2.0833,add_state_capital_city,0,1,14.0938,97,70,0.112779,0.08764
usa,west_virginia_huntington,michigan_detroit,0,3,3,0.01979,0.037074,0.0283437371253966,0.0378794670104979,3,3,0,,0,0,,,1,4.9375,0.0,-2.75,-0.9167,add_state,0,0,16.3047,13,12,0.01979,0.037074
usa,west_virginia_huntington,minnesota_minneapolis,0,8,15,0.063296,0.096128,0.0638769567012783,0.09840816259384082,8,15,0,,0,0,,,1,3.5,5.75,0.25,0.625,add_state_capital,0,1,16.3125,40,55,0.063296,0.096128
usa,west_virginia_huntington,mississippi_gulfport,0,9,15,0.069272,0.085072,0.0697664320468898,0.08836928009986801,9,15,0,,0,0,,,1,2.25,4.0,-1.375,-0.4167,add_state_city,0,1,17.4688,70,108,0.069272,0.085072
usa,west_virginia_huntington,missouri_kansas_city,0,5,7,0.043507,0.053523,0.043784916400909195,0.0582804679870601,5,7,0,,0,0,,,1,6.6875,6.0625,4.5625,5.0833,add_capital,0,1,13.9375,27,36,0.043507,0.053523
usa,west_virginia_huntington,montana_billings,0,14,12,0.092989,0.092049,0.0936631560325615,0.09254685044288583,14,12,0,,0,0,,,1,8.375,0.0,1.25,1.3333,add_capital_city,0,0,12.6875,84,84,0.092989,0.092049
usa,west_virginia_huntington,nebraska_omaha,0,8,18,0.063296,0.100701,0.0638769567012783,0.10109111666679309,8,18,0,,0,0,,,1,3.3125,0.0,-2.875,-1.4167,add_state_capital,0,1,19.7578,40,62,0.063296,0.100701
usa,west_virginia_huntington,nevada_las_vegas,0,3,3,0.01979,0.026715,0.0283437371253966,0.029588401317596304,3,3,0,,0,0,,,0,6.625,0.0,-1.25,-0.375,add_state,0,0,15.7812,13,14,0.01979,0.026715
usa,west_virginia_huntington,new_hampshire_manchester,0,9,4,0.069272,0.031355,0.0697664320468898,0.0355462133884428,9,4,0,,0,0,,,1,3.5625,2.25,-2.8125,-2.3542,add_state_city,0,0,12.125,70,31,0.069272,0.031355
usa,west_virginia_huntington,new_jersey_newark,0,3,5,0.01979,0.044157,0.0283437371253966,0.0519657135009763,3,5,0,,0,0,,,0,4.9375,0.0,-1.875,-1.25,add_state,0,1,22.5,13,36,0.01979,0.044157
usa,west_virginia_huntington,new_mexico_albuquerque,0,5,8,0.043507,0.067149,0.043784916400909195,0.0716367959976192,5,8,0,,0,0,,,1,1.625,1.625,-1.0,-0.625,add_capital,0,1,15.6562,27,38,0.043507,0.067149
usa,west_virginia_huntington,new_york_new_york_city,0,8,14,0.063296,0.078929,0.0638769567012783,0.08279842138290351,8,14,0,1,1,1,0.28854,2,1,2.875,0.0,-2.25,-1.5833,add_state_capital,0,1,11.0625,40,68,0.063296,0.078929
usa,west_virginia_huntington,north_carolina_charlotte,0,5,8,0.043507,0.058635,0.043784916400909195,0.0613159537315364,5,8,0,,0,0,,,1,5.3125,0.0,-1.75,-1.5833,add_capital,0,0,9.0,27,35,0.043507,0.058635
usa,west_virginia_huntington,north_dakota_fargo,0,8,12,0.063296,0.081099,0.0638769567012783,0.08185210824012691,8,12,0,,0,0,,,1,7.5,0.0,-0.625,0.0833,add_state_capital,1,1,12.4766,0,92,0.063296,0.081099
usa,west_virginia_huntington,ohio_cleveland,0,9,6,0.069272,0.048751,0.0697664320468898,0.0502980947494505,9,6,0,,0,0,,,1,10.0938,7.9688,-3.0625,-2.2083,add_state_city,0,1,17.0312,70,38,0.069272,0.048751
usa,west_virginia_huntington,oklahoma_tulsa,0,20,20,0.112779,0.117384,0.11321622133254902,0.1181067824363698,20,20,0,,0,0,,,1,2.6875,0.0,1.375,2.2083,add_state_capital_city,0,0,23.5625,97,73,0.112779,0.117384
usa,west_virginia_huntington,oregon_portland,0,8,9,0.063296,0.068109,0.0638769567012783,0.07181352376937811,8,9,0,,0,0,,,1,-1.0625,1.625,-2.25,-1.875,add_state_capital,0,1,14.6562,40,42,0.063296,0.068109
usa,west_virginia_huntington,pennsylvania_philadelphia,0,9,7,0.069272,0.059115,0.0697664320468898,0.0610956549644466,9,7,0,,0,0,,,1,7.375,0.0,-1.0,-0.0417,add_state_city,0,1,15.125,70,35,0.069272,0.059115
usa,west_virginia_huntington,rhode_island_warwick,0,3,2,0.01979,0.014348,0.0283437371253966,0.019751131534576402,3,2,0,,0,0,,,0,-1.4375,0.0,-3.5625,-2.8125,add_state,0,1,12.0,13,14,0.01979,0.014348
usa,west_virginia_huntington,south_carolina_charleston,0,9,6,0.069272,0.047187,0.0697664320468898,0.0488522648811338,9,6,0,,0,0,,,1,7.9609,7.0234,-3.8438,-2.5521,add_state_city,0,1,32.1875,70,40,0.069272,0.047187
usa,west_virginia_huntington,south_dakota_sioux_falls,0,5,5,0.043507,0.041289,0.043784916400909195,0.0419165790081022,5,5,0,,0,0,,,0,3.5,0.0,-4.0,-3.7917,add_capital,1,1,13.125,0,70,0.043507,0.041289
usa,west_virginia_huntington,tennessee_memphis,0,3,3,0.01979,0.027131,0.0283437371253966,0.0274381339550017,3,3,0,,0,0,,,1,3.8359,5.8359000000000005,-7.0,-6.4583,add_state,0,0,8.1875,13,13,0.01979,0.027131
usa,west_virginia_huntington,texas_dallas,0,8,13,0.063296,0.088835,0.0638769567012783,0.08942797780036871,8,13,0,,0,0,,,1,1.5,5.375,-2.875,-2.0833,add_state_capital,0,1,13.5,40,49,0.063296,0.088835
usa,west_virginia_huntington,utah_provo,0,9,12,0.069272,0.074732,0.0697664320468898,0.0761228799819941,9,12,0,,0,0,,,1,0.3125,0.0,-3.25,-2.5,add_state_city,0,1,22.8906,70,60,0.069272,0.074732
usa,west_virginia_huntington,vermont_burlington,0,3,1,0.01979,0.008588,0.0283437371253966,0.0109395384788513,3,1,0,,0,0,,,0,-4.375,1.3437999999999999,-4.0,-3.625,add_state,0,0,13.3594,13,8,0.01979,0.008588
